"SMART LATHE EXPORT"

"Dashboards","machine"
"Parameters","rpm"

"timestamp","rpm"
"2026-06-12 10:30:35.287253","0.0"
"2026-06-12 10:30:44.413561","0.0"
"2026-06-12 10:30:53.493236","0.0"
"2026-06-12 10:31:02.594596","0.0"
"2026-06-12 10:31:11.678765","0.0"
"2026-06-12 10:31:20.755428","0.0"
"2026-06-12 10:31:29.841452","0.0"
"2026-06-12 10:31:38.981896","0.0"
"2026-06-12 10:31:49.066984","0.0"
"2026-06-12 10:31:58.163272","0.0"
"2026-06-12 10:32:07.294921","0.0"
"2026-06-12 10:32:19.681733","0.0"
"2026-06-12 10:32:28.768238","0.0"
"2026-06-12 10:32:37.851465","0.0"
"2026-06-12 10:32:47.000852","0.0"
"2026-06-12 10:32:57.109628","0.0"
"2026-06-12 10:33:06.195754","0.0"
"2026-06-12 10:33:19.395512","0.0"
"2026-06-12 10:33:28.470386","0.0"
"2026-06-12 10:33:37.585695","0.0"
"2026-06-12 10:33:46.703497","0.0"
"2026-06-12 10:33:55.821339","0.0"
"2026-06-12 10:34:04.905489","0.0"
"2026-06-12 10:34:14.071502","0.0"
"2026-06-12 10:34:23.134941","0.0"
"2026-06-12 10:34:32.282724","0.0"
"2026-06-12 10:34:41.359115","0.0"
"2026-06-12 10:34:50.437310","0.0"
"2026-06-12 10:34:59.519101","0.0"
"2026-06-12 10:35:08.613543","0.0"
"2026-06-12 10:35:17.701477","0.0"
"2026-06-12 10:35:26.773190","0.0"
"2026-06-12 10:35:44.093936","0.0"
"2026-06-12 10:35:53.188420","0.0"
"2026-06-12 10:36:02.285683","0.0"
"2026-06-12 10:36:11.412558","0.0"
"2026-06-12 10:41:07.175144","0.0"
"2026-06-12 10:41:16.274547","0.0"
"2026-06-12 10:41:25.357770","0.0"
"2026-06-12 10:41:34.471557","0.0"
"2026-06-12 10:41:43.645251","0.0"
"2026-06-12 10:41:58.120163","0.0"
"2026-06-12 10:42:07.211063","0.0"
"2026-06-12 10:42:16.332177","0.0"
"2026-06-12 10:42:28.473381","0.0"
"2026-06-12 10:42:37.567986","0.0"
"2026-06-12 10:42:46.688091","0.0"
"2026-06-12 10:43:01.888504","0.0"
"2026-06-12 10:43:11.058447","0.0"
"2026-06-12 10:43:21.104907","0.0"
"2026-06-12 10:43:30.201037","0.0"
"2026-06-12 10:43:39.296775","0.0"
"2026-06-12 10:43:48.408618","0.0"
"2026-06-12 10:43:57.475498","0.0"
"2026-06-12 10:44:06.547446","0.0"
"2026-06-12 10:44:15.602654","0.0"
"2026-06-12 10:44:24.690345","0.0"
"2026-06-12 10:44:33.772359","0.0"
"2026-06-12 10:44:42.859990","0.0"
"2026-06-12 10:44:52.028839","0.0"
"2026-06-12 10:45:02.115493","0.0"
"2026-06-12 10:45:11.200592","0.0"
"2026-06-12 10:45:20.276037","0.0"
"2026-06-12 10:45:29.370322","0.0"
"2026-06-12 10:45:38.475341","0.0"
"2026-06-12 10:45:47.594856","0.0"
"2026-06-12 10:45:56.668799","0.0"
"2026-06-12 10:46:05.749990","0.0"
"2026-06-12 10:46:14.859462","0.0"
"2026-06-12 10:46:24.043165","0.0"
"2026-06-12 10:46:33.159258","0.0"
"2026-06-12 10:46:42.239861","0.0"
"2026-06-12 10:46:51.365962","0.0"
"2026-06-12 10:47:00.484298","0.0"
"2026-06-12 10:47:09.572137","0.0"
"2026-06-12 10:47:18.658599","0.0"
"2026-06-12 10:47:27.774323","0.0"
"2026-06-12 10:47:36.891974","0.0"
"2026-06-12 10:47:46.067109","0.0"
"2026-06-12 10:47:55.157914","0.0"
"2026-06-12 10:48:04.269812","0.0"
"2026-06-12 10:48:13.393119","0.0"
"2026-06-12 10:48:22.510400","0.0"
"2026-06-12 10:48:31.669530","0.0"
"2026-06-12 10:48:40.770155","0.0"
"2026-06-12 10:48:49.862069","0.0"
"2026-06-12 10:48:59.010193","0.0"
"2026-06-12 10:49:09.123529","0.0"
"2026-06-12 10:49:18.229201","0.0"
"2026-06-12 10:49:27.305536","0.0"
"2026-06-12 10:49:36.425406","0.0"
"2026-06-12 10:49:45.541536","0.0"
"2026-06-12 10:49:54.661891","0.0"
"2026-06-12 10:50:03.775175","0.0"
"2026-06-12 10:50:12.862832","0.0"
"2026-06-12 10:50:22.003691","0.0"
"2026-06-12 10:50:32.120078","0.0"
"2026-06-12 10:50:41.212660","0.0"
"2026-06-12 10:50:50.354237","0.0"
"2026-06-12 10:50:59.462183","0.0"
"2026-06-12 10:51:08.567593","0.0"
"2026-06-12 10:51:17.657681","0.0"
"2026-06-12 10:51:26.753667","0.0"
"2026-06-12 10:51:35.880919","0.0"
"2026-06-12 10:51:45.146729","0.0"
"2026-06-12 10:51:54.289619","0.0"
"2026-06-12 10:52:03.423175","0.0"
"2026-06-12 10:52:12.533354","0.0"
"2026-06-12 10:52:21.633940","0.0"
"2026-06-12 10:52:30.737898","0.0"
"2026-06-12 10:52:39.812345","0.0"
"2026-06-12 10:52:49.033918","0.0"
"2026-06-12 10:52:59.126372","0.0"
"2026-06-12 10:53:08.246617","0.0"
"2026-06-12 10:53:17.334689","0.0"
"2026-06-12 10:53:26.459294","0.0"
"2026-06-12 10:53:35.576344","0.0"
"2026-06-12 10:53:44.677284","0.0"
"2026-06-12 10:53:53.810029","0.0"
"2026-06-12 10:54:02.909779","0.0"
"2026-06-12 10:54:12.853362","0.0"
"2026-06-12 10:54:22.034203","0.0"
"2026-06-12 10:54:32.137391","0.0"
"2026-06-12 10:54:41.233000","0.0"
"2026-06-12 10:54:50.316475","0.0"
"2026-06-12 10:54:59.445015","0.0"
"2026-06-12 10:55:08.546296","0.0"
"2026-06-12 10:55:17.689527","0.0"
"2026-06-12 10:55:26.802905","0.0"
"2026-06-12 10:55:35.911986","0.0"
"2026-06-12 10:55:45.084378","0.0"
"2026-06-12 10:55:54.186076","0.0"
"2026-06-12 10:56:03.259545","0.0"
"2026-06-12 10:56:12.332702","0.0"
"2026-06-12 10:56:21.408994","0.0"
"2026-06-12 10:56:30.526819","0.0"
"2026-06-12 10:56:39.611767","0.0"
"2026-06-12 10:56:48.702112","0.0"
"2026-06-12 10:56:57.793674","0.0"
"2026-06-12 10:57:06.914029","0.0"
"2026-06-12 10:57:16.090338","0.0"
"2026-06-12 10:57:25.194263","0.0"
"2026-06-12 10:57:34.278681","0.0"
"2026-06-12 10:57:43.395792","0.0"
"2026-06-12 10:57:52.509733","0.0"
"2026-06-12 10:58:01.588058","0.0"
"2026-06-12 10:58:10.677655","0.0"
"2026-06-12 10:58:19.774372","0.0"
"2026-06-12 10:58:28.878628","0.0"
"2026-06-12 10:58:38.014147","0.0"
"2026-06-12 10:58:48.140329","0.0"
"2026-06-12 10:58:57.238978","0.0"
"2026-06-12 10:59:06.359078","0.0"
"2026-06-12 10:59:15.445681","0.0"
"2026-06-12 10:59:24.524238","0.0"
"2026-06-12 10:59:33.616789","0.0"
"2026-06-12 10:59:42.732751","0.0"
"2026-06-12 10:59:51.859902","0.0"
"2026-06-12 11:00:01.043697","0.0"
"2026-06-12 11:00:10.162572","0.0"
"2026-06-12 11:00:19.261768","0.0"
"2026-06-12 11:00:28.365569","0.0"
"2026-06-12 11:00:37.459973","0.0"
"2026-06-12 11:00:46.562508","0.0"
"2026-06-12 11:00:55.677550","0.0"
"2026-06-12 11:01:04.795029","0.0"
"2026-06-12 11:01:13.899559","0.0"
"2026-06-12 11:01:23.092013","0.0"
"2026-06-12 11:01:32.223886","0.0"
"2026-06-12 11:01:41.349796","0.0"
"2026-06-12 11:01:50.507258","0.0"
"2026-06-12 11:01:59.606342","0.0"
"2026-06-12 11:02:08.693568","0.0"
"2026-06-12 11:02:17.773053","0.0"
"2026-06-12 11:02:26.861854","0.0"
"2026-06-12 11:02:36.048739","0.0"
"2026-06-12 11:02:46.138046","0.0"
"2026-06-12 11:02:55.257373","0.0"
"2026-06-12 11:03:04.374592","0.0"
"2026-06-12 11:03:13.486150","0.0"
"2026-06-12 11:03:22.583454","0.0"
"2026-06-12 11:03:31.675683","0.0"
"2026-06-12 11:03:40.767236","0.0"
"2026-06-12 11:03:49.862201","0.0"
"2026-06-12 11:03:59.044607","0.0"
"2026-06-12 11:04:09.134682","0.0"
"2026-06-12 11:04:18.255605","0.0"
"2026-06-12 11:04:27.384167","0.0"
"2026-06-12 11:04:36.496639","0.0"
"2026-06-12 11:04:45.575675","0.0"
"2026-06-12 11:04:54.695316","0.0"
"2026-06-12 11:05:03.798545","0.0"
"2026-06-12 11:05:12.914744","0.0"
"2026-06-12 11:05:22.101603","0.0"
"2026-06-12 11:05:31.222304","0.0"
"2026-06-12 11:05:40.345228","0.0"
"2026-06-12 11:05:49.439879","0.0"
"2026-06-12 11:05:58.541281","0.0"
"2026-06-12 11:06:07.619567","0.0"
"2026-06-12 11:06:16.737955","0.0"
"2026-06-12 11:06:25.832002","0.0"
"2026-06-12 11:06:35.031172","0.0"
"2026-06-12 11:06:45.154682","0.0"
"2026-06-12 11:06:54.266837","0.0"
"2026-06-12 11:07:03.680010","0.0"
"2026-06-12 11:07:12.922857","0.0"
"2026-06-12 11:07:22.158211","0.0"
"2026-06-12 11:07:31.279637","0.0"
"2026-06-12 11:07:40.374049","0.0"
"2026-06-12 11:07:49.496144","0.0"
"2026-06-12 11:07:58.593315","0.0"
"2026-06-12 11:08:07.714092","0.0"
"2026-06-12 11:08:16.829335","0.0"
"2026-06-12 11:08:25.971359","0.0"
"2026-06-12 11:08:35.135484","0.0"
"2026-06-12 11:08:44.249854","0.0"
"2026-06-12 11:08:53.368792","0.0"
"2026-06-12 11:09:02.467573","0.0"
"2026-06-12 11:09:11.552176","0.0"
"2026-06-12 11:09:20.692929","0.0"
"2026-06-12 11:09:29.828866","0.0"
"2026-06-12 11:09:38.920297","0.0"
"2026-06-12 11:09:48.083341","0.0"
"2026-06-12 11:09:58.146438","0.0"
"2026-06-12 11:10:07.254371","0.0"
"2026-06-12 11:10:16.361514","0.0"
"2026-06-12 11:10:25.461615","0.0"
"2026-06-12 11:10:34.577569","0.0"
"2026-06-12 11:10:43.706217","0.0"
"2026-06-12 11:10:52.844245","0.0"
"2026-06-12 11:11:01.922408","0.0"
"2026-06-12 11:11:11.121610","0.0"
"2026-06-12 11:11:20.208874","0.0"
"2026-06-12 11:11:29.292080","0.0"
"2026-06-12 11:11:38.365548","0.0"
"2026-06-12 11:11:47.456782","0.0"
"2026-06-12 11:11:56.540574","0.0"
"2026-06-12 11:12:05.628180","0.0"
"2026-06-12 11:12:14.734527","0.0"
"2026-06-12 11:12:23.826287","0.0"
"2026-06-12 11:12:32.924207","0.0"
"2026-06-12 11:12:42.069660","0.0"
"2026-06-12 11:12:52.176016","0.0"
"2026-06-12 11:13:01.300316","0.0"
"2026-06-12 11:13:10.385029","0.0"
"2026-06-12 11:13:19.459508","0.0"
"2026-06-12 11:13:28.549635","0.0"
"2026-06-12 11:13:37.621952","0.0"
"2026-06-12 11:13:46.732340","0.0"
"2026-06-12 11:13:55.867330","0.0"
"2026-06-12 11:14:05.052143","0.0"
"2026-06-12 11:14:15.142189","0.0"
"2026-06-12 11:14:24.243852","0.0"
"2026-06-12 11:14:33.356839","0.0"
"2026-06-12 11:14:42.462052","0.0"
"2026-06-12 11:14:51.539183","0.0"
"2026-06-12 11:15:00.665763","0.0"
"2026-06-12 11:15:09.746063","0.0"
"2026-06-12 11:15:18.863564","0.0"
"2026-06-12 11:15:28.066663","0.0"
"2026-06-12 11:15:38.166925","0.0"
"2026-06-12 11:15:47.254766","0.0"
"2026-06-12 11:15:56.339712","0.0"
"2026-06-12 11:16:05.472554","0.0"
"2026-06-12 11:16:14.565991","0.0"
"2026-06-12 11:16:23.656931","0.0"
"2026-06-12 11:16:32.736735","0.0"
"2026-06-12 11:16:41.890822","0.0"
"2026-06-12 11:16:51.084322","0.0"
"2026-06-12 11:17:01.164183","0.0"
"2026-06-12 11:17:10.241821","0.0"
"2026-06-12 11:17:19.316047","0.0"
"2026-06-12 11:17:28.475885","0.0"
"2026-06-12 11:17:37.576887","0.0"
"2026-06-12 11:17:46.666179","0.0"
"2026-06-12 11:17:55.794198","0.0"
"2026-06-12 11:18:04.868950","0.0"
"2026-06-12 11:18:13.968966","0.0"
"2026-06-12 11:18:23.129898","0.0"
"2026-06-12 11:18:32.208472","0.0"
"2026-06-12 11:18:41.302448","0.0"
"2026-06-12 11:18:50.407240","0.0"
"2026-06-12 11:18:59.507851","0.0"
"2026-06-12 11:19:08.604163","0.0"
"2026-06-12 11:19:17.715483","0.0"
"2026-06-12 11:19:26.816090","0.0"
"2026-06-12 11:19:35.914247","0.0"
"2026-06-12 11:19:45.162385","0.0"
"2026-06-12 11:19:54.231029","0.0"
"2026-06-12 11:20:03.345835","0.0"
"2026-06-12 11:20:12.440617","0.0"
"2026-06-12 11:20:21.518274","0.0"
"2026-06-12 11:20:30.598512","0.0"
"2026-06-12 11:20:39.676368","0.0"
"2026-06-12 11:20:48.766008","0.0"
"2026-06-12 11:20:57.862834","0.0"
"2026-06-12 11:21:07.046203","0.0"
"2026-06-12 11:21:17.142516","0.0"
"2026-06-12 11:21:26.217196","0.0"
"2026-06-12 11:21:35.322068","0.0"
"2026-06-12 11:21:44.433709","0.0"
"2026-06-12 11:21:53.565558","0.0"
"2026-06-12 11:22:02.674060","0.0"
"2026-06-12 11:22:11.789385","0.0"
"2026-06-12 11:22:20.859104","0.0"
"2026-06-12 11:22:29.937911","0.0"
"2026-06-12 11:22:39.095852","0.0"
"2026-06-12 11:22:49.164487","0.0"
"2026-06-12 11:22:58.279734","0.0"
"2026-06-12 11:23:07.389057","0.0"
"2026-06-12 11:23:16.491130","0.0"
"2026-06-12 11:23:25.571006","0.0"
"2026-06-12 11:26:55.462282","0.0"
"2026-06-12 11:27:04.527626","0.0"
"2026-06-12 11:27:13.620216","0.0"
"2026-06-12 11:27:22.702897","0.0"
"2026-06-12 11:27:31.805383","0.0"
"2026-06-12 11:27:40.899302","0.0"
"2026-06-12 11:27:50.081853","0.0"
"2026-06-12 11:28:00.164119","0.0"
"2026-06-12 11:28:09.245611","0.0"
"2026-06-12 11:28:18.353219","0.0"
"2026-06-12 11:28:27.449261","0.0"
"2026-06-12 11:28:36.543008","0.0"
"2026-06-12 11:28:45.651215","0.0"
"2026-06-12 11:28:54.719656","0.0"
"2026-06-12 11:29:03.831193","0.0"
"2026-06-12 11:29:12.903618","0.0"
"2026-06-12 11:29:22.079031","0.0"
"2026-06-12 11:29:32.173170","0.0"
"2026-06-12 11:29:41.290169","0.0"
"2026-06-12 11:29:50.398359","0.0"
"2026-06-12 11:29:59.486502","0.0"
"2026-06-12 11:30:08.563954","0.0"
"2026-06-12 11:30:17.657002","0.0"
"2026-06-12 11:30:26.746599","0.0"
"2026-06-12 11:30:35.822987","0.0"
"2026-06-12 11:30:44.903388","0.0"
"2026-06-12 11:30:54.088865","0.0"
"2026-06-12 11:31:04.177818","0.0"
"2026-06-12 11:31:13.237404","0.0"
"2026-06-12 11:31:22.307402","0.0"
"2026-06-12 11:31:31.383273","0.0"
"2026-06-12 11:31:40.450120","0.0"
"2026-06-12 11:31:49.520036","0.0"
"2026-06-12 11:31:58.608097","0.0"
"2026-06-12 11:32:07.695227","0.0"
"2026-06-12 11:32:16.800192","0.0"
"2026-06-12 11:32:25.867455","0.0"
"2026-06-12 11:32:34.971820","0.0"
"2026-06-12 11:32:44.235190","0.0"
"2026-06-12 11:32:53.339580","0.0"
"2026-06-12 11:33:02.413079","0.0"
"2026-06-12 11:33:11.487816","0.0"
"2026-06-12 11:33:20.543743","0.0"
"2026-06-12 11:33:29.642479","0.0"
"2026-06-12 11:33:38.718824","0.0"
"2026-06-12 11:33:47.773751","0.0"
"2026-06-12 11:33:56.853880","0.0"
"2026-06-12 11:34:05.940387","0.0"
"2026-06-12 11:34:15.101540","0.0"
"2026-06-12 11:34:25.199700","0.0"
"2026-06-12 11:34:34.277206","0.0"
"2026-06-12 11:34:43.348515","0.0"
"2026-06-12 11:34:52.441799","0.0"
"2026-06-12 11:35:01.538098","0.0"
"2026-06-12 11:35:10.629396","0.0"
"2026-06-12 11:35:19.715904","0.0"
"2026-06-12 11:35:28.827961","0.0"
"2026-06-12 11:35:37.960805","0.0"
"2026-06-12 11:35:47.177924","0.0"
"2026-06-12 11:35:56.326191","0.0"
"2026-06-12 11:36:05.407677","0.0"
"2026-06-12 11:36:14.500593","0.0"
"2026-06-12 11:36:23.584486","0.0"
"2026-06-12 11:36:32.694302","0.0"
"2026-06-12 11:36:41.775973","0.0"
"2026-06-12 11:36:50.877084","0.0"
"2026-06-12 11:36:59.967423","0.0"
"2026-06-12 11:37:09.107877","0.0"
"2026-06-12 11:37:18.233562","0.0"
"2026-06-12 11:37:27.362205","0.0"
"2026-06-12 11:37:36.467420","0.0"
"2026-06-12 11:37:45.558898","0.0"
"2026-06-12 11:37:54.668570","0.0"
"2026-06-12 11:38:03.730672","0.0"
"2026-06-12 11:38:12.817096","0.0"
"2026-06-12 11:38:21.966049","0.0"
"2026-06-12 11:38:31.109455","0.0"
"2026-06-12 11:38:40.199745","0.0"
"2026-06-12 11:38:49.288295","0.0"
"2026-06-12 11:38:58.384653","0.0"
"2026-06-12 11:39:07.482626","0.0"
"2026-06-12 11:39:16.588564","0.0"
"2026-06-12 11:39:25.706032","0.0"
"2026-06-12 11:39:34.755483","0.0"
"2026-06-12 11:39:43.847824","0.0"
"2026-06-12 11:39:52.942333","0.0"
"2026-06-12 11:40:02.104932","0.0"
"2026-06-12 11:40:12.183129","0.0"
"2026-06-12 11:40:21.294550","0.0"
"2026-06-12 11:40:30.432570","0.0"
"2026-06-12 11:40:39.512321","0.0"
"2026-06-12 11:40:48.623475","0.0"
"2026-06-12 11:40:57.695701","0.0"
"2026-06-12 11:41:06.772107","0.0"
"2026-06-12 11:41:15.902359","0.0"
"2026-06-12 11:41:24.973908","0.0"
"2026-06-12 11:41:34.143712","0.0"
"2026-06-12 11:41:44.187527","0.0"
"2026-06-12 11:41:53.262062","0.0"
"2026-06-12 11:42:02.335451","0.0"
"2026-06-12 11:42:11.414180","0.0"
"2026-06-12 11:42:20.485701","0.0"
"2026-06-12 11:42:29.546823","0.0"
"2026-06-12 11:42:38.628855","0.0"
"2026-06-12 11:42:47.700827","0.0"
"2026-06-12 11:42:56.781426","0.0"
"2026-06-12 11:43:05.838072","0.0"
"2026-06-12 11:43:14.915925","0.0"
"2026-06-12 11:43:23.966972","0.0"
"2026-06-12 11:43:33.214635","0.0"
"2026-06-12 11:43:42.288342","0.0"
"2026-06-12 11:43:51.374147","0.0"
"2026-06-12 11:44:00.499007","0.0"
"2026-06-12 11:44:09.582803","0.0"
"2026-06-12 11:44:18.667846","0.0"
"2026-06-12 11:44:27.756942","0.0"
"2026-06-12 11:44:36.831822","0.0"
"2026-06-12 11:44:45.889929","0.0"
"2026-06-12 11:44:54.946977","0.0"
"2026-06-12 11:45:04.092302","0.0"
"2026-06-12 11:45:14.196879","0.0"
"2026-06-12 11:45:23.307173","0.0"
"2026-06-12 11:45:32.390964","0.0"
"2026-06-12 11:45:41.493050","0.0"
"2026-06-12 11:45:50.595287","0.0"
"2026-06-12 11:45:59.691027","0.0"
"2026-06-12 11:46:08.771573","0.0"
"2026-06-12 11:46:17.871820","0.0"
"2026-06-12 11:46:26.929950","0.0"
"2026-06-12 11:46:36.021387","0.0"
"2026-06-12 11:46:45.178923","0.0"
"2026-06-12 11:46:54.253834","0.0"
"2026-06-12 11:47:03.327400","0.0"
"2026-06-12 11:47:12.403098","0.0"
"2026-06-12 11:47:21.460431","0.0"
"2026-06-12 11:47:30.553195","0.0"
"2026-06-12 11:47:39.653968","0.0"
"2026-06-12 11:47:48.733714","0.0"
"2026-06-12 11:47:57.840501","0.0"
"2026-06-12 11:48:06.944311","0.0"
"2026-06-12 11:48:16.107960","0.0"
"2026-06-12 11:48:26.196519","0.0"
"2026-06-12 11:48:35.257017","0.0"
"2026-06-12 11:48:44.333318","0.0"
"2026-06-12 11:48:53.423419","0.0"
"2026-06-12 11:49:02.509884","0.0"
"2026-06-12 11:49:11.573019","0.0"
"2026-06-12 11:49:20.663588","0.0"
"2026-06-12 11:49:29.762824","0.0"
"2026-06-12 11:49:38.892962","0.0"
"2026-06-12 11:49:47.996994","0.0"
"2026-06-12 11:49:57.165806","0.0"
"2026-06-12 11:50:06.237542","0.0"
"2026-06-12 11:50:15.321150","0.0"
"2026-06-12 11:50:24.414016","0.0"
"2026-06-12 11:50:33.475087","0.0"
"2026-06-12 11:50:42.578692","0.0"
"2026-06-12 11:50:51.661269","0.0"
"2026-06-12 11:51:00.763132","0.0"
"2026-06-12 11:51:09.875135","0.0"
"2026-06-12 11:51:18.947364","0.0"
"2026-06-12 11:51:28.141291","0.0"
"2026-06-12 11:51:37.243934","0.0"
"2026-06-12 11:51:46.369526","0.0"
"2026-06-12 11:51:55.473078","0.0"
"2026-06-12 11:52:04.559463","0.0"
"2026-06-12 11:52:13.646247","0.0"
"2026-06-12 11:52:22.728805","0.0"
"2026-06-12 11:52:31.824032","0.0"
"2026-06-12 11:52:40.915772","0.0"
"2026-06-12 11:52:50.007080","0.0"
"2026-06-12 11:52:59.181902","0.0"
"2026-06-12 11:53:08.238798","0.0"
"2026-06-12 11:53:17.306790","0.0"
"2026-06-12 11:53:26.384923","0.0"
"2026-06-12 11:53:35.486564","0.0"
"2026-06-12 11:53:44.606931","0.0"
"2026-06-12 11:53:53.735146","0.0"
"2026-06-12 11:54:02.820014","0.0"
"2026-06-12 11:54:11.911502","0.0"
"2026-06-12 11:54:21.097732","0.0"
"2026-06-12 11:54:31.226014","0.0"
"2026-06-12 11:54:40.335730","0.0"
"2026-06-12 11:54:49.406850","0.0"
"2026-06-12 11:54:58.481092","0.0"
"2026-06-12 11:55:07.550463","0.0"
"2026-06-12 11:55:16.651284","0.0"
"2026-06-12 11:55:25.716714","0.0"
"2026-06-12 11:55:34.757559","0.0"
"2026-06-12 11:55:43.858174","0.0"
"2026-06-12 11:55:52.969345","0.0"
"2026-06-12 11:56:02.094025","0.0"
"2026-06-12 11:56:12.192581","0.0"
"2026-06-12 11:56:21.262799","0.0"
"2026-06-12 11:56:30.361934","0.0"
"2026-06-12 11:56:39.428986","0.0"
"2026-06-12 11:56:48.521344","0.0"
"2026-06-12 11:56:57.618671","0.0"
"2026-06-12 11:57:06.700404","0.0"
"2026-06-12 11:57:15.783327","0.0"
"2026-06-12 11:57:24.886223","0.0"
"2026-06-12 11:57:33.993339","0.0"
"2026-06-12 11:57:43.195045","0.0"
"2026-06-13 05:03:40.227957","0.0"
"2026-06-13 05:03:50.346904","0.0"
"2026-06-13 05:03:59.392958","0.0"
"2026-06-13 05:04:08.463095","0.0"
"2026-06-13 05:04:17.550524","0.0"
"2026-06-13 05:04:26.633361","0.0"
"2026-06-13 05:04:35.713320","0.0"
"2026-06-13 05:04:44.801429","0.0"
"2026-06-13 05:04:53.901733","0.0"
"2026-06-13 05:05:02.959976","0.0"
"2026-06-13 05:05:12.051163","0.0"
"2026-06-13 05:05:21.240837","0.0"
"2026-06-13 05:05:30.362750","0.0"
"2026-06-13 05:05:39.471906","0.0"
"2026-06-13 05:05:48.565232","0.0"
"2026-06-13 05:05:57.672501","0.0"
"2026-06-13 05:06:06.740784","0.0"
"2026-06-13 05:06:15.803081","0.0"
"2026-06-13 05:06:24.865381","0.0"
"2026-06-13 05:06:33.929512","0.0"
